Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,2,,,,,22607938-2,0.0,shopify,911,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936794.jpg?v=1575444160,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936774.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,3,,,,,22607938-3,0.0,shopify,951,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936773.jpg?v=1575444160,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936777.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,4,,,,,22607938-4,0.0,shopify,957,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936785.jpg?v=1575444160,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936781.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,5,,,,,22607938-5,0.0,shopify,911,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936787.jpg?v=1575444160,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936783.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,6,,,,,22607938-6,0.0,shopify,958,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936792.jpg?v=1575444160,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936785.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,7,,,,,22607938-7,0.0,shopify,992,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936780.jpg?v=1575444160,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936790.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,8,,,,,22607938-8,0.0,shopify,955,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936789.jpg?v=1575444160,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936797.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,9,,,,,22607938-9,0.0,shopify,932,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936781.jpg?v=1575444160,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936775.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,10,,,,,22607938-10,0.0,shopify,9399,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936782.jpg?v=1575444160,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936776.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,11,,,,,22607938-11,0.0,shopify,914,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936796.jpg?v=1575444160,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936778.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,12,,,,,22607938-12,0.0,shopify,952,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936775.jpg?v=1575444160,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936779.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,13,,,,,22607938-13,0.0,shopify,990,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936790.jpg?v=1575444160,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936780.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,14,,,,,22607938-14,0.0,shopify,963,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936791.jpg?v=1575444160,15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936782.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,15,,,,,22607938-15,0.0,shopify,925,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936788.jpg?v=1575444160,16,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936784.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,16,,,,,22607938-16,0.0,shopify,921,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936779.jpg?v=1575444160,17,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936786.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,17,,,,,22607938-17,0.0,shopify,931,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936776.jpg?v=1575444160,18,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936787.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,18,,,,,22607938-18,0.0,shopify,921,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936778.jpg?v=1575444160,19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936789.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,19,,,,,22607938-19,0.0,shopify,951,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936774.jpg?v=1575444160,20,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936788.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,20,,,,,22607938-20,0.0,shopify,908,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936783.jpg?v=1575444160,21,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936791.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,21,,,,,22607938-21,0.0,shopify,943,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936784.jpg?v=1575444160,22,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936792.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,22,,,,,22607938-22,0.0,shopify,981,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936786.jpg?v=1575444160,23,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936793.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,23,,,,,22607938-23,0.0,shopify,934,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936777.jpg?v=1575444160,24,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936794.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,24,,,,,22607938-24,0.0,shopify,986,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936797.jpg?v=1575444160,25,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936795.jpg?v=1575444160,lb,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936795.jpg?v=1575444160,26,,,,,,,,,,,,,,,,,,,,,,,,
bow-hairband-soft-elastic-bowknot-headband-hair-accessories-for-children-adults-red,Bow Hairband Soft Elastic Bowknot Headband Hair Accessories For Children Adults Red,<p><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Gender:</strong> Girls</span><br><span><strong>Material:</strong> Polyester</span><br><span><strong>Department Name:</strong> Children</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Type:</strong> Hairbands</span><br><span><strong>Pattern Type:</strong> Print</span><br><span><strong>Model Number:</strong> LBFS</span></p>,fantasticheadbands,,"","",true,Title,Default Title,,,,,28522923,0.0,shopify,815,continue,manual,1.70,1.70,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1092615461.jpg?v=1575444160,1,,false,,,,,,,,,,,,,,,,,lb,,,,,active
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,1PC New Summer Style Girls Lace Cat Ear Headband Hairband Princess Hair Accessories Headwear Headband bangs,<p><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Gender:</strong> Women</span><br><span><strong>Material:</strong> COTTON</span><br><span><strong>Department Name:</strong> Adult</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Type:</strong> Headbands</span><br><span><strong>Pattern Type:</strong> Solid</span><br><span><strong>Model Number:</strong> Hair Accessories</span><br><span><strong>Brand Name:</strong> ISHOWTIENDA</span><br><span><strong>a:</strong> hair accessories</span><br><span><strong>b:</strong> headband</span><br><span><strong>c:</strong> scrunchie</span><br><span><strong>d:</strong> hair clips for women</span><br><span><strong>e:</strong> accesorios para el cabello</span><br><span><strong>f:</strong> diademas para el pelo mujer</span><br><span><strong>g:</strong> hair ties</span><br><span><strong>h:</strong> hairpins</span></p>,fantasticheadbands,,"","",true,Color,blue,Ships From,China,Size,Size fits all,28504329-blue-china-size-fits-all,0.0,shopify,93,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822887.jpg?v=1575444160,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822901.jpg?v=1575444160,lb,,,,,active
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,black,,United States,,Size fits all,28504329-black-united-states-size-fits-all,0.0,shopify,100,continue,manual,0.58,0.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822903.jpg?v=1575444160,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822899.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,gray,,China,,Size fits all,28504329-gray-china-size-fits-all,0.0,shopify,57,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822909.jpg?v=1575444160,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822903.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,blue,,United States,,Size fits all,28504329-blue-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822905.jpg?v=1575444160,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822901.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,hot,,China,,Size fits all,28504329-hot-china-size-fits-all,0.0,shopify,78,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822899.jpg?v=1575444160,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822905.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,gray,,United States,,Size fits all,28504329-gray-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822907.jpg?v=1575444160,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822903.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,pink,,China,,Size fits all,28504329-pink-china-size-fits-all,0.0,shopify,89,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822911.jpg?v=1575444160,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822907.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,hot,,United States,,Size fits all,28504329-hot-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822901.jpg?v=1575444160,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822905.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,white,,China,,Size fits all,28504329-white-china-size-fits-all,0.0,shopify,92,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822909.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,pink,,United States,,Size fits all,28504329-pink-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822907.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,yellow,,China,,Size fits all,28504329-yellow-china-size-fits-all,0.0,shopify,99,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822911.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,white,,United States,,Size fits all,28504329-white-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822909.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,yellow,,United States,,Size fits all,28504329-yellow-united-states-size-fits-all,0.0,shopify,100,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822911.jpg?v=1575444160,lb,,,,,
1pc-new-summer-style-girls-lace-cat-ear-headband-hairband-princess-hair-accessories-headwear-headband-bangs,,,,,,,,,black,,China,,Size fits all,28504329-black-china-size-fits-all,0.0,shopify,65,continue,manual,1.04,1.04,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1091822899.jpg?v=1575444160,lb,,,,,
